positionName,salary,workYear,city,companyShortName,companySize,district,financeStage,industryField,thirdType,resumeProcessDay,resumeProcessRate
数据分析专员,6k-9k,3-5年,杭州,江南布衣,2000人以上,西湖区,上市公司,"电商,消费生活",数据分析,1,4
资深数据分析顾问-01508,10k-20k,3-5年,杭州,同盾科技,500-2000人,余杭区,C轮,"信息安全,数据服务",数据分析,2,12
算法工程师/数据分析师,15k-25k,3-5年,杭州,杭州美创科技,150-500人,拱墅区,B轮,"信息安全,数据服务",机器学习,1,0
00037-资深数据分析师/数据分析专家,20k-40k,5-10年,杭州,云集,500-2000人,萧山区,上市公司,"电商,移动互联网",数据分析,0,100
资深数据分析师,20k-40k,3-5年,杭州,网易,2000人以上,滨江区,上市公司,电商,数据分析,2,65
高级数据分析师,15k-20k,3-5年,杭州,霖梓控股,150-500人,滨江区,B轮,"移动互联网,金融",数据分析,1,90
资深数据分析师,18k-36k,3-5年,杭州,天壤智能,50-150人,西湖区,A轮,"移动互联网,企业服务",数据分析,1,28
高级数据分析师,20k-30k,3-5年,杭州,Club Factory,150-500人,西湖区,C轮,"电商,移动互联网",数据分析,5,100
资深数据分析师,16k-25k,3-5年,杭州,浙江执御信息技术有限公司,2000人以上,拱墅区,C轮,"移动互联网,数据服务",数据分析,0,0
数据分析师（BI）,18k-25k,3-5年,杭州,惠每云科技,50-150人,余杭区,B轮,医疗丨健康,BI,1,40
资深数据分析师,15k-25k,3-5年,杭州,多准大数据,50-150人,西湖区,A轮,"数据服务,广告营销",商业数据分析,2,51
资深数据分析/数据分析专家G00796,20k-40k,3-5年,杭州,云集,500-2000人,萧山区,上市公司,"电商,移动互联网",数据分析,0,0
数据分析工程师,15k-25k,3-5年,杭州,国铁吉讯科技有限公司,150-500人,滨江区,不需要融资,移动互联网,数据分析,0,0
资深数据分析师-杭州-00544,15k-30k,3-5年,杭州,年糕妈妈,150-500人,西湖区,B轮,"移动互联网,电商",数据分析,1,70
数据分析专家,20k-35k,5-10年,杭州,滴滴,2000人以上,西湖区,不需要融资,汽车丨出行,数据运营,0,0
数据分析专家（商业）,20k-30k,5-10年,杭州,浙江执御信息技术有限公司,2000人以上,拱墅区,C轮,"移动互联网,数据服务",数据分析,0,0
数据分析经理,25k-50k,5-10年,杭州,vivo,2000人以上,西湖区,未融资,硬件,数据分析,1,100
资深数据分析师 （3年以上偏业务方向的BI经验）,13k-25k,3-5年,杭州,保险师 · 微易信息科技,150-500人,西湖区,B轮,"移动互联网,金融",BI工程师,1,76
数据分析专家（智能化）,13k-25k,3-5年,杭州,传化智联,2000人以上,萧山区,上市公司,物流丨运输,数据分析,0,0
数据分析专家-杭州-00960,15k-30k,3-5年,杭州,同盾科技,500-2000人,余杭区,C轮,"信息安全,数据服务",数据分析,2,12
ECD-高级数据分析师,15k-25k,3-5年,杭州,丁香园,500-2000人,滨江区,D轮及以上,"医疗丨健康,企业服务",数据分析,2,89
数据分析专家/负责人,30k-50k,5-10年,杭州,贴近Closer,50-150人,西湖区,不需要融资,"移动互联网,文娱丨内容",数据分析,1,100
高级数据分析师,20k-30k,3-5年,杭州,嘿豆商城,150-500人,下沙,未融资,"移动互联网,电商",数据分析,0,0
电商数据分析,10k-15k,1-3年,杭州,霖梓控股,150-500人,滨江区,B轮,"移动互联网,金融",数据分析,1,59
数据分析师,10k-20k,3-5年,杭州,国誉信睿,15-50人,滨江区,未融资,企业服务,数据分析,0,0
数据分析专家,25k-50k,5-10年,杭州,多准大数据,50-150人,西湖区,A轮,"数据服务,广告营销",商业数据分析,2,51
高级数据分析师,15k-30k,5-10年,杭州,保险师 · 微易信息科技,150-500人,西湖区,B轮,"移动互联网,金融",数据分析,1,76
电商数据分析师,10k-15k,3-5年,杭州,霖梓控股,150-500人,滨江区,B轮,"移动互联网,金融",数据运营,1,100
高级/资深药学数据分析师（Insight）,10k-20k,不限,杭州,丁香园,500-2000人,滨江区,D轮及以上,"医疗丨健康,企业服务",数据分析,1,10
数据分析师实习生-杭州 (MJ001116),2k-4k,应届毕业生,杭州,挖财,500-2000人,西湖区,D轮及以上,工具,数据分析,0,12
数据分析工程师,20k-40k,不限,杭州,新浪微博,2000人以上,拱墅区,上市公司,文娱丨内容,数据分析,0,1
数据分析师,15k-26k,3-5年,杭州,星奈吉,150-500人,西湖区,C轮,电商,数据分析,1,100
数据分析师,5k-8k,1-3年,杭州,追灿科技,15-50人,西湖区,未融资,"企业服务,数据服务",数据分析,1,18
市场专员兼数据分析师,6k-8k,3-5年,杭州,杭州光奇犇乐电子商务有限公司,15-50人,滨江区,不需要融资,电商,商业数据分析,1,33
数据分析师（美妆行业）,10k-13k,3-5年,杭州,美丽谷,500-2000人,西湖区,未融资,电商,数据分析,0,0
数据分析,10k-16k,1-3年,杭州,微店,500-2000人,西湖区,C轮,电商,数据分析,0,0
IT数据分析专员,6k-8k,1-3年,杭州,杭州悠可,500-2000人,江干区,上市公司,电商,数据分析,0,0
数据分析师,6k-10k,3-5年,杭州,力方力合（杭州）体育用品有限公司,15-50人,江干区,不需要融资,"其他,消费生活",数据分析,0,0
财务数据分析师,10k-20k,3-5年,杭州,顺联动力,150-500人,滨江区,不需要融资,"移动互联网,电商",财务风控,1,100
数据分析师,15k-25k,3-5年,杭州,中巴虹安,15-50人,余杭区,天使轮,"电商,金融",数据分析,2,9
商业数据分析师(J190402018),35k-45k,5-10年,杭州,滴滴,2000人以上,余杭区,不需要融资,汽车丨出行,其他数据分析,0,0
医药数据分析,15k-30k,1-3年,杭州,康策网络,150-500人,余杭区,不需要融资,"移动互联网,医疗丨健康",数据分析,0,0
数据分析师,8k-15k,应届毕业生,杭州,Club Factory,150-500人,西湖区,C轮,"电商,移动互联网",数据分析,5,100
数据分析师（2020届）,3k-5k,应届毕业生,杭州,鼎捷软件,2000人以上,上城区,上市公司,其他,数据分析,1,28
数据分析产品经理,20k-40k,3-5年,杭州,广通软件,150-500人,西湖区,上市公司,"移动互联网,数据服务",产品经理,2,41
数据分析专家（营销分析）,50k-70k,5-10年,杭州,瀚亚资本,2000人以上,滨江区,不需要融资,金融,数据分析,0,0
数据分析师（BI方向）10-01-21,13k-25k,3-5年,杭州,大搜车,2000人以上,余杭区,D轮及以上,汽车丨出行,数据分析,2,100
数据分析专家,55k-80k,5-10年,杭州,顾德智能,15-50人,滨江区,未融资,"企业服务,金融",数据分析,0,0
商品数据分析,8k-10k,1-3年,杭州,云豆科技,150-500人,滨江区,B轮,"移动互联网,电商",数据运营,0,0
数据分析师,10k-13k,1-3年,杭州,杭州众数信息技术有限公司,15-50人,西湖区,不需要融资,数据服务,数据分析,0,0
数据分析师,8k-16k,不限,杭州,瑞勤数据,15-50人,滨江区,未融资,"金融,数据服务",数据分析,0,0
数据分析实习生 (MJ000087),3k-4k,应届毕业生,杭州,袋鼠云,150-500人,西湖区,A轮,数据服务,数据采集,1,100
资深数据分析师/数据分析专家,20k-35k,3-5年,杭州,贝贝网,500-2000人,江干区,D轮及以上,电商,数据分析,0,0
助理数据分析师,3k-5k,1年以下,杭州,盛锋咨询,50-150人,拱墅区,未融资,数据服务,数据分析,0,0
数据分析师,25k-35k,3-5年,杭州,吉林省海生电子商务有限公司,少于15人,余杭区,不需要融资,电商,数据分析,0,0
数据分析师（保险）13-01-19,18k-30k,3-5年,杭州,大搜车,2000人以上,余杭区,D轮及以上,汽车丨出行,数据分析,2,100
数据分析经理,20k-35k,5-10年,杭州,网易,2000人以上,滨江区,上市公司,电商,数据分析,1,4
数据分析师,10k-20k,不限,杭州,易恒科技,少于15人,上城区,未融资,"移动互联网,数据服务",数据分析,0,0
数据分析实习生,3k-5k,应届毕业生,杭州,观远数据,50-150人,余杭区,A轮,"企业服务,数据服务",数据分析,1,7
资深数据分析师,20k-35k,3-5年,杭州,贝贝网,500-2000人,江干区,D轮及以上,电商,数据分析,0,0
商业数据分析高级专家,30k-40k,5-10年,杭州,阿里健康,500-2000人,余杭区,上市公司,"移动互联网,电商",BI,1,11
数据分析专家,15k-30k,5-10年,杭州,杭州斐丽生物技术有限公司,50-150人,滨江区,不需要融资,"移动互联网,电商",数据分析,0,0
运营数据分析,10k-15k,1-3年,杭州,名融网络,500-2000人,萧山区,A轮,"移动互联网,电商",数据运营,1,2
商业数据分析,6k-8k,3-5年,杭州,盛锋咨询,50-150人,拱墅区,未融资,数据服务,数据分析,0,0
数据分析核算文员,4k-6k,1-3年,杭州,爱斯基摩人家居有限公司,150-500人,江干区,未融资,"电商,移动互联网",数据分析,0,0
BI数据分析师,25k-45k,3-5年,杭州,呆萝卜,500-2000人,拱墅区,A轮,"移动互联网,电商",BI工程师,0,67
bi数据分析师,15k-25k,3-5年,杭州,51信用卡管家,500-2000人,西湖区,上市公司,金融,BI,0,82
bi数据分析师,10k-20k,3-5年,杭州,年糕妈妈,150-500人,西湖区,B轮,"移动互联网,电商",数据分析,1,70
商业数据分析专家BI,17k-25k,3-5年,杭州,红移趋势,50-150人,西湖区,A轮,"移动互联网,文娱丨内容",数据分析,1,81
BI数据分析师,30k-50k,5-10年,杭州,钾呈信息,150-500人,西湖区,不需要融资,"移动互联网,电商",数据分析,0,0
商业数据分析,6k-8k,3-5年,杭州,盛锋咨询,50-150人,拱墅区,未融资,数据服务,数据分析,0,0
高级游戏数据分析师,15k-20k,不限,杭州,网易,2000人以上,滨江区,上市公司,电商,数据分析,2,71
高级财务数据分析师,7k-12k,3-5年,杭州,大搜车,2000人以上,余杭区,D轮及以上,汽车丨出行,财务,2,100
BI数据分析师,30k-50k,5-10年,杭州,钾呈信息,150-500人,西湖区,不需要融资,"移动互联网,电商",数据分析,0,0
财务数据分析经理,25k-35k,5-10年,杭州,观眇生物科技,15-50人,西湖区,未融资,消费生活,财务,1,42
运营支持（数据分析）,6k-9k,1-3年,杭州,mobike摩拜单车,150-500人,下城区,D轮及以上,汽车丨出行,其他数据分析,7,0
初级金融、互联网 数据分析挖掘机器学习研究岗,10k-20k,1-3年,杭州,长亮科技,2000人以上,滨江区,上市公司,企业服务,数据分析,0,0
BI数据分析/数据技术专家,30k-60k,5-10年,杭州,清华同方物联网本部,500-2000人,西湖区,上市公司,"移动互联网,信息安全",数据分析,0,0
大数据分析工程师,15k-22k,5-10年,杭州,微选,150-500人,西湖区,未融资,"移动互联网,电商",数据分析,1,23
大数据分析项目经理,15k-20k,3-5年,杭州,安恒信息,500-2000人,滨江区,D轮及以上,"信息安全,数据服务",信息安全,1,100
大数据分析与模型建设岗,25k-30k,1-3年,杭州,泰隆银行,2000人以上,上城区,不需要融资,金融,大数据,1,27
数据分析师,15k-30k,3-5年,重庆,迅游科技,150-500人,渝北区,不需要融资,"移动互联网,游戏",数据分析,0,0
数据分析师,6k-12k,1-3年,重庆,赛迪信息,500-2000人,渝北区,不需要融资,移动互联网,数据分析,0,0
数据分析师-重庆,6k-10k,3-5年,重庆,字节跳动,2000人以上,江北区,C轮,文娱丨内容,其他互联网金融职位,0,0
数据分析工程师,8k-12k,1-3年,重庆,钰峰科技,150-500人,渝北区,未融资,"信息安全,数据服务",数据分析,0,0
金融数据分析师,12k-24k,3-5年,重庆,永辉金融,50-150人,江北区,未融资,金融,数据分析,0,0
数据分析师,5k-8k,不限,重庆,撼地大数据,少于15人,江北区,不需要融资,"企业服务,数据服务",数据分析,0,0
环保数据分析工程师,4k-8k,1-3年,重庆,重庆广睿达科技有限公司,50-150人,渝北区,未融资,"企业服务,数据服务",数据分析,0,0
投资数据分析师,4k-6k,不限,重庆,重庆道微投资,15-50人,渝北区,不需要融资,金融,数据分析,0,0
数据分析师,5k-10k,1-3年,武汉,掌游科技,150-500人,洪山区,上市公司,"移动互联网,游戏",数据分析,1,25
数据分析师,10k-15k,5-10年,武汉,盛天网络,500-2000人,东湖新技术开发区,上市公司,"游戏,文娱丨内容",数据分析,1,37
数据分析师,10k-20k,不限,武汉,悦然心动,150-500人,洪山区,上市公司,"社交,游戏",数据分析,2,100
数据分析,5k-10k,不限,武汉,诸葛io,50-150人,东湖新技术开发区,A轮,"企业服务,数据服务",数据分析,0,0
数据分析师,20k-40k,3-5年,武汉,字节跳动,2000人以上,洪山区,C轮,文娱丨内容,数据分析,0,0
数据分析师,8k-12k,3-5年,武汉,斗鱼直播,2000人以上,洪山区,D轮及以上,文娱丨内容,财务,1,100
数据分析-武汉,15k-30k,5-10年,武汉,深圳市丰巢科技有限公司,500-2000人,东湖新技术开发区,A轮,消费生活,数据分析,5,55
数据分析师,4k-7k,1-3年,武汉,长江云新媒体集团,150-500人,武昌区,未融资,"移动互联网,数据服务",数据分析,0,0
数据分析师,5k-8k,1-3年,武汉,去哪儿网,2000人以上,江夏区,不需要融资,旅游,数据分析,0,0
数据分析师,10k-18k,1-3年,武汉,跟谁学,2000人以上,洪山区,上市公司,"移动互联网,教育",数据分析,0,0
数据分析师/数据产品经理,18k-36k,5-10年,武汉,小米,2000人以上,江夏区,D轮及以上,硬件,数据产品经理,1,100
数据分析师,5k-8k,1-3年,武汉,小红书,500-2000人,洪山区,D轮及以上,消费生活,业务运营,0,0
数据分析专员,5k-7k,1-3年,武汉,天贝科技,150-500人,江夏区,未融资,移动互联网,数据分析,1,63
资深数据分析师,10k-20k,5-10年,武汉,途虎养车网,2000人以上,东湖新技术开发区,D轮及以上,汽车丨出行,数据分析,2,52
数据分析师助理,4k-5k,不限,武汉,福韵数据服务有限公司,150-500人,洪山区,A轮,"移动互联网,数据服务",数据分析,1,0
数据分析主管,15k-20k,5-10年,武汉,盛天网络,500-2000人,江夏区,上市公司,"游戏,文娱丨内容",数据分析,1,37
数据分析工程师,12k-20k,1-3年,武汉,武汉飞猫环球商贸有限公司,150-500人,洪山区,未融资,"电商,其他",数据分析,0,0
数据分析经理（光谷）,15k-30k,3-5年,武汉,字节跳动,2000人以上,东湖新技术开发区,C轮,文娱丨内容,其他数据分析,0,0
资深数据分析师,15k-25k,3-5年,武汉,Today今天连锁便利,500-2000人,硚口区,B轮,消费生活,数据分析,1,3
高级数据分析师,10k-15k,3-5年,武汉,中国婚博会,500-2000人,武昌区,不需要融资,其他,数据分析,0,0
数据分析主管,8k-12k,3-5年,武汉,时时同云科技（成都）有限责任公司,2000人以上,武昌区,C轮,"移动互联网,消费生活",数据分析,0,0
高级数据分析师,10k-20k,3-5年,武汉,福韵数据服务有限公司,150-500人,洪山区,A轮,"移动互联网,数据服务",数据分析,1,0
高级数据分析师,12k-20k,5-10年,武汉,优品财富管理有限公司,500-2000人,江夏区,未融资,金融,数据分析,2,5
数据分析（校招/实习）,4k-8k,应届毕业生,武汉,微派,50-150人,东湖新技术开发区,B轮,社交,数据分析,1,100
高级业务数据分析师,10k-15k,3-5年,武汉,小红书,500-2000人,洪山区,D轮及以上,消费生活,其他数据分析,0,0
数据分析师(J10441),15k-30k,不限,武汉,百分点,500-2000人,洪山区,D轮及以上,数据服务,数据分析,1,79
数据分析工程师,12k-18k,应届毕业生,武汉,极验,50-150人,东湖新技术开发区,B轮,"信息安全,数据服务",数据分析,1,85
数据分析工程师,10k-15k,3-5年,武汉,海康威视武汉研发中心,2000人以上,洪山区,上市公司,"信息安全,数据服务",其他数据分析,2,100
数据分析经理,12k-20k,5-10年,武汉,安居客,500-2000人,武昌区,上市公司,"移动互联网,消费生活",销售运营,0,0
